genero,distancia_prova,fase,atleta,nacionalidade,distancia_parcial,tempo_acumulado_seg,tempo_parcial_seg,percentual_tempo,velocidade_relativa
Men's,1500,Heats,AUBRY David,FRA,1350,812.68,30.6,3.39,98.4
Men's,1500,Heats,AUBRY David,FRA,1400,843.73,31.05,3.44,96.97
Men's,1500,Heats,AUBRY David,FRA,1450,874.56,30.83,3.41,97.67
Men's,1500,Heats,AUBRY David,FRA,1500,903.32,28.76,3.18,104.7
Men's,1500,Heats,BETLEHEM David,HUN,50,27.65,27.65,3.08,108.39
Men's,1500,Heats,BETLEHEM David,HUN,100,57.55,29.9,3.33,100.23
Men's,1500,Heats,BETLEHEM David,HUN,150,87.4,29.85,3.32,100.4
Men's,1500,Heats,BETLEHEM David,HUN,200,117.28,29.88,3.32,100.3
Men's,1500,Heats,BETLEHEM David,HUN,250,146.96,29.68,3.3,100.98
Men's,1500,Heats,BETLEHEM David,HUN,300,176.79,29.83,3.32,100.47
Men's,1500,Heats,BETLEHEM David,HUN,350,206.44,29.65,3.3,101.08
Men's,1500,Heats,BETLEHEM David,HUN,400,236.21,29.77,3.31,100.67
Men's,1500,Heats,BETLEHEM David,HUN,450,266.02,29.81,3.32,100.54
Men's,1500,Heats,BETLEHEM David,HUN,500,295.8,29.78,3.31,100.64
Men's,1500,Heats,BETLEHEM David,HUN,550,325.62,29.82,3.32,100.5
Men's,1500,Heats,BETLEHEM David,HUN,600,355.54,29.92,3.33,100.17
Men's,1500,Heats,BETLEHEM David,HUN,650,385.43,29.89,3.32,100.27
Men's,1500,Heats,BETLEHEM David,HUN,700,415.27,29.84,3.32,100.43
Men's,1500,Heats,BETLEHEM David,HUN,750,445.12,29.85,3.32,100.4
Men's,1500,Heats,BETLEHEM David,HUN,800,475.27,30.15,3.35,99.4
Men's,1500,Heats,BETLEHEM David,HUN,850,505.28,30.01,3.34,99.87
Men's,1500,Heats,BETLEHEM David,HUN,900,535.27,29.99,3.34,99.93
Men's,1500,Heats,BETLEHEM David,HUN,950,565.09,29.82,3.32,100.5
Men's,1500,Heats,BETLEHEM David,HUN,1000,595.16,30.07,3.34,99.67
Men's,1500,Heats,BETLEHEM David,HUN,1050,625.17,30.01,3.34,99.87
Men's,1500,Heats,BETLEHEM David,HUN,1100,655.47,30.3,3.37,98.91
Men's,1500,Heats,BETLEHEM David,HUN,1150,685.76,30.29,3.37,98.94
Men's,1500,Heats,BETLEHEM David,HUN,1200,716.13,30.37,3.38,98.68
Men's,1500,Heats,BETLEHEM David,HUN,1250,746.64,30.51,3.39,98.23
Men's,1500,Heats,BETLEHEM David,HUN,1300,777.26,30.62,3.41,97.88
Men's,1500,Heats,BETLEHEM David,HUN,1350,807.91,30.65,3.41,97.78
Men's,1500,Heats,BETLEHEM David,HUN,1400,838.54,30.63,3.41,97.84
Men's,1500,Heats,BETLEHEM David,HUN,1450,869.04,30.5,3.39,98.26
Men's,1500,Heats,BETLEHEM David,HUN,1500,899.09,30.05,3.34,99.73
Men's,1500,Heats,FEI Liwei,CHN,50,26.7,26.7,2.95,113.01
Men's,1500,Heats,FEI Liwei,CHN,100,56.39,29.69,3.28,101.63
Men's,1500,Heats,FEI Liwei,CHN,150,85.92,29.53,3.26,102.18
Men's,1500,Heats,FEI Liwei,CHN,200,115.92,30.0,3.31,100.58
Men's,1500,Heats,FEI Liwei,CHN,250,145.81,29.89,3.3,100.95
Men's,1500,Heats,FEI Liwei,CHN,300,175.7,29.89,3.3,100.95
Men's,1500,Heats,FEI Liwei,CHN,350,205.29,29.59,3.27,101.98
Men's,1500,Heats,FEI Liwei,CHN,400,235.42,30.13,3.33,100.15
Men's,1500,Heats,FEI Liwei,CHN,450,265.05,29.63,3.27,101.84
Men's,1500,Heats,FEI Liwei,CHN,500,295.18,30.13,3.33,100.15
Men's,1500,Heats,FEI Liwei,CHN,550,325.19,30.01,3.32,100.55
Men's,1500,Heats,FEI Liwei,CHN,600,355.19,30.0,3.31,100.58
Men's,1500,Heats,FEI Liwei,CHN,650,385.32,30.13,3.33,100.15
Men's,1500,Heats,FEI Liwei,CHN,700,415.39,30.07,3.32,100.35
Men's,1500,Heats,FEI Liwei,CHN,750,445.68,30.29,3.35,99.62
Men's,1500,Heats,FEI Liwei,CHN,800,476.08,30.4,3.36,99.26
Men's,1500,Heats,FEI Liwei,CHN,850,506.33,30.25,3.34,99.75
Men's,1500,Heats,FEI Liwei,CHN,900,536.8,30.47,3.37,99.03
Men's,1500,Heats,FEI Liwei,CHN,950,567.1,30.3,3.35,99.59
Men's,1500,Heats,FEI Liwei,CHN,1000,598.0,30.9,3.41,97.65
Men's,1500,Heats,FEI Liwei,CHN,1050,628.55,30.55,3.37,98.77
Men's,1500,Heats,FEI Liwei,CHN,1100,659.26,30.71,3.39,98.26
Men's,1500,Heats,FEI Liwei,CHN,1150,689.58,30.32,3.35,99.52
Men's,1500,Heats,FEI Liwei,CHN,1200,720.49,30.91,3.41,97.62
Men's,1500,Heats,FEI Liwei,CHN,1250,751.42,30.93,3.42,97.56
Men's,1500,Heats,FEI Liwei,CHN,1300,782.41,30.99,3.42,97.37
Men's,1500,Heats,FEI Liwei,CHN,1350,813.48,31.07,3.43,97.12
Men's,1500,Heats,FEI Liwei,CHN,1400,844.62,31.14,3.44,96.9
Men's,1500,Heats,FEI Liwei,CHN,1450,875.4,30.78,3.4,98.03
Men's,1500,Heats,FEI Liwei,CHN,1500,905.24,29.84,3.3,101.12
Men's,1500,Heats,FINKE Bobby,USA,50,26.93,26.93,3.04,109.63
Men's,1500,Heats,FINKE Bobby,USA,100,56.35,29.42,3.32,100.35
Men's,1500,Heats,FINKE Bobby,USA,150,85.72,29.37,3.32,100.52
Men's,1500,Heats,FINKE Bobby,USA,200,115.49,29.77,3.36,99.17
Men's,1500,Heats,FINKE Bobby,USA,250,145.23,29.74,3.36,99.27
Men's,1500,Heats,FINKE Bobby,USA,300,175.07,29.84,3.37,98.94
Men's,1500,Heats,FINKE Bobby,USA,350,204.62,29.55,3.34,99.91
Men's,1500,Heats,FINKE Bobby,USA,400,234.59,29.97,3.38,98.51
Men's,1500,Heats,FINKE Bobby,USA,450,264.23,29.64,3.35,99.61
Men's,1500,Heats,FINKE Bobby,USA,500,294.1,29.87,3.37,98.84
Men's,1500,Heats,FINKE Bobby,USA,550,323.48,29.38,3.32,100.49
Men's,1500,Heats,FINKE Bobby,USA,600,353.05,29.57,3.34,99.84
Men's,1500,Heats,FINKE Bobby,USA,650,382.75,29.7,3.35,99.41
Men's,1500,Heats,FINKE Bobby,USA,700,412.69,29.94,3.38,98.61
Men's,1500,Heats,FINKE Bobby,USA,750,442.29,29.6,3.34,99.74
Men's,1500,Heats,FINKE Bobby,USA,800,472.03,29.74,3.36,99.27
Men's,1500,Heats,FINKE Bobby,USA,850,501.58,29.55,3.34,99.91
Men's,1500,Heats,FINKE Bobby,USA,900,531.39,29.81,3.37,99.04
Men's,1500,Heats,FINKE Bobby,USA,950,560.73,29.34,3.31,100.62
Men's,1500,Heats,FINKE Bobby,USA,1000,590.69,29.96,3.38,98.54
Men's,1500,Heats,FINKE Bobby,USA,1050,620.33,29.64,3.35,99.61
Men's,1500,Heats,FINKE Bobby,USA,1100,650.2,29.87,3.37,98.84
Men's,1500,Heats,FINKE Bobby,USA,1150,679.7,29.5,3.33,100.08
Men's,1500,Heats,FINKE Bobby,USA,1200,709.35,29.65,3.35,99.57
Men's,1500,Heats,FINKE Bobby,USA,1250,738.76,29.41,3.32,100.39
Men's,1500,Heats,FINKE Bobby,USA,1300,768.7,29.94,3.38,98.61
Men's,1500,Heats,FINKE Bobby,USA,1350,798.17,29.47,3.33,100.18
Men's,1500,Heats,FINKE Bobby,USA,1400,827.82,29.65,3.35,99.57
Men's,1500,Heats,FINKE Bobby,USA,1450,857.16,29.34,3.31,100.62
Men's,1500,Heats,FINKE Bobby,USA,1500,885.7,28.54,3.22,103.45
Men's,1500,Heats,IMAFUKU Kazushi,JPN,50,27.57,27.57,2.98,111.83
Men's,1500,Heats,IMAFUKU Kazushi,JPN,100,56.91,29.34,3.17,105.09
Men's,1500,Heats,IMAFUKU Kazushi,JPN,150,86.97,30.06,3.25,102.57
Men's,1500,Heats,IMAFUKU Kazushi,JPN,200,116.66,29.69,3.21,103.85
Men's,1500,Heats,IMAFUKU Kazushi,JPN,250,146.74,30.08,3.25,102.5
Men's,1500,Heats,IMAFUKU Kazushi,JPN,300,176.8,30.06,3.25,102.57
Men's,1500,Heats,IMAFUKU Kazushi,JPN,350,207.19,30.39,3.29,101.46
Men's,1500,Heats,IMAFUKU Kazushi,JPN,400,237.48,30.29,3.27,101.79
Men's,1500,Heats,IMAFUKU Kazushi,JPN,450,267.97,30.49,3.3,101.12
Men's,1500,Heats,IMAFUKU Kazushi,JPN,500,298.4,30.43,3.29,101.32
Men's,1500,Heats,IMAFUKU Kazushi,JPN,550,329.01,30.61,3.31,100.73
Men's,1500,Heats,IMAFUKU Kazushi,JPN,600,359.79,30.78,3.33,100.17
Men's,1500,Heats,IMAFUKU Kazushi,JPN,650,390.42,30.63,3.31,100.66
Men's,1500,Heats,IMAFUKU Kazushi,JPN,700,421.31,30.89,3.34,99.81
Men's,1500,Heats,IMAFUKU Kazushi,JPN,750,452.54,31.23,3.38,98.73
Men's,1500,Heats,IMAFUKU Kazushi,JPN,800,483.71,31.17,3.37,98.92
Men's,1500,Heats,IMAFUKU Kazushi,JPN,850,514.43,30.72,3.32,100.37
Men's,1500,Heats,IMAFUKU Kazushi,JPN,900,545.49,31.06,3.36,99.27
Men's,1500,Heats,IMAFUKU Kazushi,JPN,950,576.78,31.29,3.38,98.54
Men's,1500,Heats,IMAFUKU Kazushi,JPN,1000,608.4,31.62,3.42,97.51
Men's,1500,Heats,IMAFUKU Kazushi,JPN,1050,639.8,31.4,3.39,98.19
Men's,1500,Heats,IMAFUKU Kazushi,JPN,1100,671.64,31.84,3.44,96.84
Men's,1500,Heats,IMAFUKU Kazushi,JPN,1150,703.02,31.38,3.39,98.26
Men's,1500,Heats,IMAFUKU Kazushi,JPN,1200,734.99,31.97,3.46,96.44
Men's,1500,Heats,IMAFUKU Kazushi,JPN,1250,767.14,32.15,3.48,95.9
Men's,1500,Heats,IMAFUKU Kazushi,JPN,1300,799.06,31.92,3.45,96.59
Men's,1500,Heats,IMAFUKU Kazushi,JPN,1350,830.8,31.74,3.43,97.14
Men's,1500,Heats,IMAFUKU Kazushi,JPN,1400,862.55,31.75,3.43,97.11
Men's,1500,Heats,IMAFUKU Kazushi,JPN,1450,894.18,31.63,3.42,97.48
Men's,1500,Heats,IMAFUKU Kazushi,JPN,1500,924.98,30.8,3.33,100.11
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,50,28.52,28.52,3.02,110.52
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,100,59.93,31.41,3.32,100.35
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,150,91.09,31.16,3.3,101.16
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,200,122.48,31.39,3.32,100.42
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,250,153.59,31.11,3.29,101.32
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,300,184.9,31.31,3.31,100.67
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,350,216.78,31.88,3.37,98.87
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,400,248.44,31.66,3.35,99.56
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,450,279.96,31.52,3.33,100.0
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,500,311.63,31.67,3.35,99.53
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,550,343.32,31.69,3.35,99.47
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,600,375.2,31.88,3.37,98.87
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,650,407.34,32.14,3.4,98.07
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,700,438.84,31.5,3.33,100.07
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,750,470.98,32.14,3.4,98.07
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,800,502.69,31.71,3.35,99.4
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,850,534.38,31.69,3.35,99.47
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,900,566.13,31.75,3.36,99.28
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,950,597.67,31.54,3.34,99.94
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,1000,629.9,32.23,3.41,97.8
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,1050,661.35,31.45,3.33,100.23
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,1100,693.15,31.8,3.36,99.12
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,1150,724.97,31.82,3.36,99.06
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,1200,757.15,32.18,3.4,97.95
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,1250,788.79,31.64,3.35,99.62
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,1300,820.58,31.79,3.36,99.15
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,1350,852.36,31.78,3.36,99.19
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,1400,884.16,31.8,3.36,99.12
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,1450,915.09,30.93,3.27,101.91
Men's,1500,Heats,ISMAYILZADA Suleyman,AZE,1500,945.63,30.54,3.23,103.21
Men's,1500,Heats,JAOUADI Ahmed,TUN,50,26.93,26.93,3.04,109.54
Men's,1500,Heats,JAOUADI Ahmed,TUN,100,56.08,29.15,3.29,101.19
Men's,1500,Heats,JAOUADI Ahmed,TUN,150,85.82,29.74,3.36,99.19
Men's,1500,Heats,JAOUADI Ahmed,TUN,200,115.59,29.77,3.36,99.09
Men's,1500,Heats,JAOUADI Ahmed,TUN,250,145.35,29.76,3.36,99.12
Men's,1500,Heats,JAOUADI Ahmed,TUN,300,174.67,29.32,3.31,100.61
Men's,1500,Heats,JAOUADI Ahmed,TUN,350,204.65,29.98,3.39,98.39
Men's,1500,Heats,JAOUADI Ahmed,TUN,400,234.32,29.67,3.35,99.42
Men's,1500,Heats,JAOUADI Ahmed,TUN,450,264.17,29.85,3.37,98.82
Men's,1500,Heats,JAOUADI Ahmed,TUN,500,293.56,29.39,3.32,100.37
Men's,1500,Heats,JAOUADI Ahmed,TUN,550,323.09,29.53,3.34,99.89
Men's,1500,Heats,JAOUADI Ahmed,TUN,600,353.15,30.06,3.4,98.13
Men's,1500,Heats,JAOUADI Ahmed,TUN,650,383.15,30.0,3.39,98.33
Men's,1500,Heats,JAOUADI Ahmed,TUN,700,413.28,30.13,3.4,97.9
Men's,1500,Heats,JAOUADI Ahmed,TUN,750,442.25,28.97,3.27,101.82
Men's,1500,Heats,JAOUADI Ahmed,TUN,800,472.37,30.12,3.4,97.94
Men's,1500,Heats,JAOUADI Ahmed,TUN,850,502.39,30.02,3.39,98.26
Men's,1500,Heats,JAOUADI Ahmed,TUN,900,532.2,29.81,3.37,98.95
Men's,1500,Heats,JAOUADI Ahmed,TUN,950,561.84,29.64,3.35,99.52
Men's,1500,Heats,JAOUADI Ahmed,TUN,1000,591.64,29.8,3.37,98.99
Men's,1500,Heats,JAOUADI Ahmed,TUN,1050,621.4,29.76,3.36,99.12
Men's,1500,Heats,JAOUADI Ahmed,TUN,1100,651.74,30.34,3.43,97.23
Men's,1500,Heats,JAOUADI Ahmed,TUN,1150,681.08,29.34,3.32,100.54
Men's,1500,Heats,JAOUADI Ahmed,TUN,1200,710.71,29.63,3.35,99.56
Men's,1500,Heats,JAOUADI Ahmed,TUN,1250,740.2,29.49,3.33,100.03
Men's,1500,Heats,JAOUADI Ahmed,TUN,1300,769.62,29.42,3.32,100.27
Men's,1500,Heats,JAOUADI Ahmed,TUN,1350,798.87,29.25,3.31,100.85
Men's,1500,Heats,JAOUADI Ahmed,TUN,1400,828.12,29.25,3.31,100.85
Men's,1500,Heats,JAOUADI Ahmed,TUN,1450,857.45,29.33,3.31,100.57
Men's,1500,Heats,JAOUADI Ahmed,TUN,1500,884.95,27.5,3.11,107.27
Men's,1500,Heats,JOENSEN Liggjas,FRO,50,28.63,28.63,2.91,114.39
Men's,1500,Heats,JOENSEN Liggjas,FRO,100,59.54,30.91,3.15,105.95
Men's,1500,Heats,JOENSEN Liggjas,FRO,150,91.06,31.52,3.21,103.9
Men's,1500,Heats,JOENSEN Liggjas,FRO,200,123.34,32.28,3.29,101.45
Men's,1500,Heats,JOENSEN Liggjas,FRO,250,155.37,32.03,3.26,102.25
Men's,1500,Heats,JOENSEN Liggjas,FRO,300,187.62,32.25,3.28,101.55
Men's,1500,Heats,JOENSEN Liggjas,FRO,350,219.51,31.89,3.25,102.7
Men's,1500,Heats,JOENSEN Liggjas,FRO,400,251.5,31.99,3.26,102.37
Men's,1500,Heats,JOENSEN Liggjas,FRO,450,283.81,32.31,3.29,101.36
Men's,1500,Heats,JOENSEN Liggjas,FRO,500,315.75,31.94,3.25,102.53
Men's,1500,Heats,JOENSEN Liggjas,FRO,550,347.77,32.02,3.26,102.28
Men's,1500,Heats,JOENSEN Liggjas,FRO,600,380.09,32.32,3.29,101.33
Men's,1500,Heats,JOENSEN Liggjas,FRO,650,413.06,32.97,3.36,99.33
Men's,1500,Heats,JOENSEN Liggjas,FRO,700,446.25,33.19,3.38,98.67
Men's,1500,Heats,JOENSEN Liggjas,FRO,750,479.68,33.43,3.4,97.96
Men's,1500,Heats,JOENSEN Liggjas,FRO,800,513.49,33.81,3.44,96.86
Men's,1500,Heats,JOENSEN Liggjas,FRO,850,546.73,33.24,3.38,98.52
Men's,1500,Heats,JOENSEN Liggjas,FRO,900,580.38,33.65,3.42,97.32
Men's,1500,Heats,JOENSEN Liggjas,FRO,950,613.72,33.34,3.39,98.23
Men's,1500,Heats,JOENSEN Liggjas,FRO,1000,647.25,33.53,3.41,97.67
Men's,1500,Heats,JOENSEN Liggjas,FRO,1050,680.28,33.03,3.36,99.15
Men's,1500,Heats,JOENSEN Liggjas,FRO,1100,713.51,33.23,3.38,98.55
Men's,1500,Heats,JOENSEN Liggjas,FRO,1150,746.17,32.66,3.32,100.27
Men's,1500,Heats,JOENSEN Liggjas,FRO,1200,779.4,33.23,3.38,98.55
Men's,1500,Heats,JOENSEN Liggjas,FRO,1250,813.21,33.81,3.44,96.86
Men's,1500,Heats,JOENSEN Liggjas,FRO,1300,846.47,33.26,3.39,98.47
Men's,1500,Heats,JOENSEN Liggjas,FRO,1350,879.81,33.34,3.39,98.23
Men's,1500,Heats,JOENSEN Liggjas,FRO,1400,914.65,34.84,3.55,94.0
Men's,1500,Heats,JOENSEN Liggjas,FRO,1450,948.84,34.19,3.48,95.79
Men's,1500,Heats,JOENSEN Liggjas,FRO,1500,982.49,33.65,3.42,97.32
Men's,1500,Heats,JOHANSSON Victor,SWE,50,27.66,27.66,3.05,109.2
Men's,1500,Heats,JOHANSSON Victor,SWE,100,57.0,29.34,3.24,102.95
Men's,1500,Heats,JOHANSSON Victor,SWE,150,86.85,29.85,3.29,101.19
Men's,1500,Heats,JOHANSSON Victor,SWE,200,116.76,29.91,3.3,100.99
Men's,1500,Heats,JOHANSSON Victor,SWE,250,146.67,29.91,3.3,100.99
Men's,1500,Heats,JOHANSSON Victor,SWE,300,176.54,29.87,3.3,101.12
Men's,1500,Heats,JOHANSSON Victor,SWE,350,206.58,30.04,3.32,100.55
Men's,1500,Heats,JOHANSSON Victor,SWE,400,236.49,29.91,3.3,100.99
Men's,1500,Heats,JOHANSSON Victor,SWE,450,266.58,30.09,3.32,100.38
Men's,1500,Heats,JOHANSSON Victor,SWE,500,296.72,30.14,3.33,100.22
Men's,1500,Heats,JOHANSSON Victor,SWE,550,326.9,30.18,3.33,100.09
Men's,1500,Heats,JOHANSSON Victor,SWE,600,357.45,30.55,3.37,98.87
Men's,1500,Heats,JOHANSSON Victor,SWE,650,387.83,30.38,3.35,99.43
Men's,1500,Heats,JOHANSSON Victor,SWE,700,418.36,30.53,3.37,98.94
Men's,1500,Heats,JOHANSSON Victor,SWE,750,448.76,30.4,3.35,99.36
Men's,1500,Heats,JOHANSSON Victor,SWE,800,479.36,30.6,3.38,98.71
Men's,1500,Heats,JOHANSSON Victor,SWE,850,509.93,30.57,3.37,98.81
Men's,1500,Heats,JOHANSSON Victor,SWE,900,540.54,30.61,3.38,98.68
Men's,1500,Heats,JOHANSSON Victor,SWE,950,571.05,30.51,3.37,99.0
Men's,1500,Heats,JOHANSSON Victor,SWE,1000,601.88,30.83,3.4,97.97
Men's,1500,Heats,JOHANSSON Victor,SWE,1050,632.58,30.7,3.39,98.39
Men's,1500,Heats,JOHANSSON Victor,SWE,1100,663.39,30.81,3.4,98.04
Men's,1500,Heats,JOHANSSON Victor,SWE,1150,694.18,30.79,3.4,98.1
Men's,1500,Heats,JOHANSSON Victor,SWE,1200,724.81,30.63,3.38,98.61
Men's,1500,Heats,JOHANSSON Victor,SWE,1250,755.63,30.82,3.4,98.01
Men's,1500,Heats,JOHANSSON Victor,SWE,1300,786.29,30.66,3.38,98.52
Men's,1500,Heats,JOHANSSON Victor,SWE,1350,816.98,30.69,3.39,98.42
Men's,1500,Heats,JOHANSSON Victor,SWE,1400,847.36,30.38,3.35,99.43
Men's,1500,Heats,JOHANSSON Victor,SWE,1450,877.37,30.01,3.31,100.65
Men's,1500,Heats,JOHANSSON Victor,SWE,1500,906.17,28.8,3.18,104.88
Men's,1500,Heats,JOHNSTON David,USA,50,27.75,27.75,3.1,107.65
Men's,1500,Heats,JOHNSTON David,USA,100,57.94,30.19,3.37,98.95
Men's,1500,Heats,JOHNSTON David,USA,150,87.87,29.93,3.34,99.81
Men's,1500,Heats,JOHNSTON David,USA,200,118.12,30.25,3.38,98.75
Men's,1500,Heats,JOHNSTON David,USA,250,148.17,30.05,3.35,99.41
Men's,1500,Heats,JOHNSTON David,USA,300,178.42,30.25,3.38,98.75
Men's,1500,Heats,JOHNSTON David,USA,350,208.35,29.93,3.34,99.81
Men's,1500,Heats,JOHNSTON David,USA,400,238.48,30.13,3.36,99.15
Men's,1500,Heats,JOHNSTON David,USA,450,268.36,29.88,3.33,99.98
Men's,1500,Heats,JOHNSTON David,USA,500,298.49,30.13,3.36,99.15
Men's,1500,Heats,JOHNSTON David,USA,550,328.58,30.09,3.36,99.28
Men's,1500,Heats,JOHNSTON David,USA,600,358.76,30.18,3.37,98.98
Men's,1500,Heats,JOHNSTON David,USA,650,388.81,30.05,3.35,99.41
Men's,1500,Heats,JOHNSTON David,USA,700,419.05,30.24,3.37,98.79
Men's,1500,Heats,JOHNSTON David,USA,750,448.98,29.93,3.34,99.81
Men's,1500,Heats,JOHNSTON David,USA,800,479.25,30.27,3.38,98.69
Men's,1500,Heats,JOHNSTON David,USA,850,509.46,30.21,3.37,98.89
Men's,1500,Heats,JOHNSTON David,USA,900,539.57,30.11,3.36,99.21
Men's,1500,Heats,JOHNSTON David,USA,950,569.47,29.9,3.34,99.91
Men's,1500,Heats,JOHNSTON David,USA,1000,599.46,29.99,3.35,99.61
Men's,1500,Heats,JOHNSTON David,USA,1050,629.24,29.78,3.32,100.31
Men's,1500,Heats,JOHNSTON David,USA,1100,659.17,29.93,3.34,99.81
Men's,1500,Heats,JOHNSTON David,USA,1150,689.13,29.96,3.34,99.71
Men's,1500,Heats,JOHNSTON David,USA,1200,719.11,29.98,3.35,99.64
Men's,1500,Heats,JOHNSTON David,USA,1250,748.94,29.83,3.33,100.15
Men's,1500,Heats,JOHNSTON David,USA,1300,778.75,29.81,3.33,100.21
Men's,1500,Heats,JOHNSTON David,USA,1350,808.79,30.04,3.35,99.45
Men's,1500,Heats,JOHNSTON David,USA,1400,838.59,29.8,3.33,100.25
Men's,1500,Heats,JOHNSTON David,USA,1450,867.94,29.35,3.27,101.78
Men's,1500,Heats,JOHNSTON David,USA,1500,896.2,28.26,3.15,105.71
Men's,1500,Heats,JOLY Damien,FRA,50,27.97,27.97,3.14,106.19
Men's,1500,Heats,JOLY Damien,FRA,100,58.17,30.2,3.39,98.35
Men's,1500,Heats,JOLY Damien,FRA,150,87.81,29.64,3.33,100.21
Men's,1500,Heats,JOLY Damien,FRA,200,117.71,29.9,3.36,99.34
Men's,1500,Heats,JOLY Damien,FRA,250,147.45,29.74,3.34,99.87
Men's,1500,Heats,JOLY Damien,FRA,300,177.38,29.93,3.36,99.24
Men's,1500,Heats,JOLY Damien,FRA,350,207.09,29.71,3.33,99.97
Men's,1500,Heats,JOLY Damien,FRA,400,236.9,29.81,3.35,99.64
Men's,1500,Heats,JOLY Damien,FRA,450,266.44,29.54,3.32,100.55
Men's,1500,Heats,JOLY Damien,FRA,500,296.3,29.86,3.35,99.47
Men's,1500,Heats,JOLY Damien,FRA,550,325.99,29.69,3.33,100.04
Men's,1500,Heats,JOLY Damien,FRA,600,356.12,30.13,3.38,98.58
Men's,1500,Heats,JOLY Damien,FRA,650,385.73,29.61,3.32,100.31
Men's,1500,Heats,JOLY Damien,FRA,700,415.77,30.04,3.37,98.87
Men's,1500,Heats,JOLY Damien,FRA,750,445.35,29.58,3.32,100.41
Men's,1500,Heats,JOLY Damien,FRA,800,475.5,30.15,3.38,98.51
Men's,1500,Heats,JOLY Damien,FRA,850,505.07,29.57,3.32,100.45
Men's,1500,Heats,JOLY Damien,FRA,900,534.92,29.85,3.35,99.5
Men's,1500,Heats,JOLY Damien,FRA,950,564.34,29.42,3.3,100.96
Men's,1500,Heats,JOLY Damien,FRA,1000,593.97,29.63,3.33,100.24
Men's,1500,Heats,JOLY Damien,FRA,1050,623.62,29.65,3.33,100.18
Men's,1500,Heats,JOLY Damien,FRA,1100,653.36,29.74,3.34,99.87
Men's,1500,Heats,JOLY Damien,FRA,1150,683.27,29.91,3.36,99.3
Men's,1500,Heats,JOLY Damien,FRA,1200,712.98,29.71,3.33,99.97
Men's,1500,Heats,JOLY Damien,FRA,1250,742.62,29.64,3.33,100.21
Men's,1500,Heats,JOLY Damien,FRA,1300,772.47,29.85,3.35,99.5
Men's,1500,Heats,JOLY Damien,FRA,1350,802.33,29.86,3.35,99.47
Men's,1500,Heats,JOLY Damien,FRA,1400,832.21,29.88,3.35,99.4
Men's,1500,Heats,JOLY Damien,FRA,1450,862.04,29.83,3.35,99.57
Men's,1500,Heats,JOLY Damien,FRA,1500,891.06,29.02,3.26,102.35
Men's,1500,Heats,MOGIC Marin,CRO,50,28.48,28.48,3.04,109.56
Men's,1500,Heats,MOGIC Marin,CRO,100,59.05,30.57,3.27,102.07
Men's,1500,Heats,MOGIC Marin,CRO,150,89.33,30.28,3.23,103.05
Men's,1500,Heats,MOGIC Marin,CRO,200,119.79,30.46,3.25,102.44
Men's,1500,Heats,MOGIC Marin,CRO,250,149.93,30.14,3.22,103.53
Men's,1500,Heats,MOGIC Marin,CRO,300,180.57,30.64,3.27,101.84
Men's,1500,Heats,MOGIC Marin,CRO,350,211.2,30.63,3.27,101.87
Men's,1500,Heats,MOGIC Marin,CRO,400,242.16,30.96,3.31,100.79
Men's,1500,Heats,MOGIC Marin,CRO,450,273.13,30.97,3.31,100.76
Men's,1500,Heats,MOGIC Marin,CRO,500,304.23,31.1,3.32,100.33
Men's,1500,Heats,MOGIC Marin,CRO,550,335.45,31.22,3.34,99.95
Men's,1500,Heats,MOGIC Marin,CRO,600,366.53,31.08,3.32,100.4
Men's,1500,Heats,MOGIC Marin,CRO,650,398.05,31.52,3.37,99.0
Men's,1500,Heats,MOGIC Marin,CRO,700,429.82,31.77,3.39,98.22
Men's,1500,Heats,MOGIC Marin,CRO,750,461.92,32.1,3.43,97.21
